pair_subj,pair_emo,subj_i,subj_j,emotion1,emotion2,matched,same_culture,rho
"('P19', 'P6')","('neutral', 'neutral')",P19,P6,neutral,neutral,True,True,-0.13902014843560462
"('P19', 'P6')","('neutral', 'fear')",P19,P6,neutral,fear,False,True,0.3476369391054631
"('P19', 'P6')","('neutral', 'anger')",P19,P6,neutral,anger,False,True,0.05787011441202754
"('P19', 'P6')","('neutral', 'disgust')",P19,P6,neutral,disgust,False,True,-0.05180356198412979
"('P19', 'P6')","('neutral', 'sadness')",P19,P6,neutral,sadness,False,True,-0.09461100747490128
"('P19', 'P6')","('neutral', 'happiness')",P19,P6,neutral,happiness,False,True,0.33922150120359185
"('P19', 'P6')","('neutral', 'surprise')",P19,P6,neutral,surprise,False,True,0.2966380551588898
"('P19', 'P6')","('fear', 'neutral')",P19,P6,fear,neutral,False,True,-0.14278752329151156
"('P19', 'P6')","('fear', 'fear')",P19,P6,fear,fear,True,True,0.4511093990774305
"('P19', 'P6')","('fear', 'anger')",P19,P6,fear,anger,False,True,0.0284957911865234
"('P19', 'P6')","('fear', 'disgust')",P19,P6,fear,disgust,False,True,-0.26249432681579354
"('P19', 'P6')","('fear', 'sadness')",P19,P6,fear,sadness,False,True,0.05866423555391073
"('P19', 'P6')","('fear', 'happiness')",P19,P6,fear,happiness,False,True,0.4248396559585554
"('P19', 'P6')","('fear', 'surprise')",P19,P6,fear,surprise,False,True,0.3916373543825035
"('P19', 'P6')","('anger', 'neutral')",P19,P6,anger,neutral,False,True,-0.05771378531724125
"('P19', 'P6')","('anger', 'fear')",P19,P6,anger,fear,False,True,0.3138701278846406
"('P19', 'P6')","('anger', 'anger')",P19,P6,anger,anger,True,True,0.13825923025602865
"('P19', 'P6')","('anger', 'disgust')",P19,P6,anger,disgust,False,True,0.0646166603603777
"('P19', 'P6')","('anger', 'sadness')",P19,P6,anger,sadness,False,True,-0.018728892425393773
"('P19', 'P6')","('anger', 'happiness')",P19,P6,anger,happiness,False,True,0.32649465712614206
"('P19', 'P6')","('anger', 'surprise')",P19,P6,anger,surprise,False,True,0.3034317215440955
"('P19', 'P6')","('disgust', 'neutral')",P19,P6,disgust,neutral,False,True,-0.13100215688271227
"('P19', 'P6')","('disgust', 'fear')",P19,P6,disgust,fear,False,True,0.43710268231863003
"('P19', 'P6')","('disgust', 'anger')",P19,P6,disgust,anger,False,True,0.18587628021596625
"('P19', 'P6')","('disgust', 'disgust')",P19,P6,disgust,disgust,True,True,0.23736193554459256
"('P19', 'P6')","('disgust', 'sadness')",P19,P6,disgust,sadness,False,True,-0.07495833098750042
"('P19', 'P6')","('disgust', 'happiness')",P19,P6,disgust,happiness,False,True,0.4091481629405417
"('P19', 'P6')","('disgust', 'surprise')",P19,P6,disgust,surprise,False,True,0.4819929971780058
"('P19', 'P6')","('sadness', 'neutral')",P19,P6,sadness,neutral,False,True,-0.19683271941251082
"('P19', 'P6')","('sadness', 'fear')",P19,P6,sadness,fear,False,True,0.5084534320028303
"('P19', 'P6')","('sadness', 'anger')",P19,P6,sadness,anger,False,True,0.23489082785882903
"('P19', 'P6')","('sadness', 'disgust')",P19,P6,sadness,disgust,False,True,0.11890348202546039
"('P19', 'P6')","('sadness', 'sadness')",P19,P6,sadness,sadness,True,True,-0.08025150908022767
"('P19', 'P6')","('sadness', 'happiness')",P19,P6,sadness,happiness,False,True,0.3527977244684481
"('P19', 'P6')","('sadness', 'surprise')",P19,P6,sadness,surprise,False,True,0.4405387236420365
"('P19', 'P6')","('happiness', 'neutral')",P19,P6,happiness,neutral,False,True,-0.1656538218659898
"('P19', 'P6')","('happiness', 'fear')",P19,P6,happiness,fear,False,True,0.7564218019065575
"('P19', 'P6')","('happiness', 'anger')",P19,P6,happiness,anger,False,True,0.18477868081561916
"('P19', 'P6')","('happiness', 'disgust')",P19,P6,happiness,disgust,False,True,0.13349201606443248
"('P19', 'P6')","('happiness', 'sadness')",P19,P6,happiness,sadness,False,True,-0.11567493034060515
"('P19', 'P6')","('happiness', 'happiness')",P19,P6,happiness,happiness,True,True,0.5759703941639044
"('P19', 'P6')","('happiness', 'surprise')",P19,P6,happiness,surprise,False,True,0.6484428117214922
"('P19', 'P6')","('surprise', 'neutral')",P19,P6,surprise,neutral,False,True,-0.09011763325923895
"('P19', 'P6')","('surprise', 'fear')",P19,P6,surprise,fear,False,True,0.3962699491456578
"('P19', 'P6')","('surprise', 'anger')",P19,P6,surprise,anger,False,True,0.026489050416770018
"('P19', 'P6')","('surprise', 'disgust')",P19,P6,surprise,disgust,False,True,0.17111476166079156
"('P19', 'P6')","('surprise', 'sadness')",P19,P6,surprise,sadness,False,True,-0.04727797559887182
"('P19', 'P6')","('surprise', 'happiness')",P19,P6,surprise,happiness,False,True,0.4222724377524486
"('P19', 'P6')","('surprise', 'surprise')",P19,P6,surprise,surprise,True,True,0.4518297910922128
"('P19', 'P7')","('neutral', 'neutral')",P19,P7,neutral,neutral,True,True,0.0275737530477643
"('P19', 'P7')","('neutral', 'fear')",P19,P7,neutral,fear,False,True,0.03532348385163566
"('P19', 'P7')","('neutral', 'anger')",P19,P7,neutral,anger,False,True,0.11173502549965382
"('P19', 'P7')","('neutral', 'disgust')",P19,P7,neutral,disgust,False,True,-0.033838672792088374
"('P19', 'P7')","('neutral', 'sadness')",P19,P7,neutral,sadness,False,True,0.0718551737404009
"('P19', 'P7')","('neutral', 'happiness')",P19,P7,neutral,happiness,False,True,0.003496823998574003
"('P19', 'P7')","('neutral', 'surprise')",P19,P7,neutral,surprise,False,True,-0.06326154041749622
"('P19', 'P7')","('fear', 'neutral')",P19,P7,fear,neutral,False,True,0.021797500798406828
"('P19', 'P7')","('fear', 'fear')",P19,P7,fear,fear,True,True,0.024838182534572074
"('P19', 'P7')","('fear', 'anger')",P19,P7,fear,anger,False,True,0.08997206777021402
"('P19', 'P7')","('fear', 'disgust')",P19,P7,fear,disgust,False,True,-0.034481688884970406
"('P19', 'P7')","('fear', 'sadness')",P19,P7,fear,sadness,False,True,0.12393466880010691
"('P19', 'P7')","('fear', 'happiness')",P19,P7,fear,happiness,False,True,0.05986511959104919
"('P19', 'P7')","('fear', 'surprise')",P19,P7,fear,surprise,False,True,-0.07677442888535145
"('P19', 'P7')","('anger', 'neutral')",P19,P7,anger,neutral,False,True,0.029383180544096426
"('P19', 'P7')","('anger', 'fear')",P19,P7,anger,fear,False,True,0.04065515437186417
"('P19', 'P7')","('anger', 'anger')",P19,P7,anger,anger,True,True,0.06901680330689139
"('P19', 'P7')","('anger', 'disgust')",P19,P7,anger,disgust,False,True,-0.02951584446630369
"('P19', 'P7')","('anger', 'sadness')",P19,P7,anger,sadness,False,True,0.047176744802790514
"('P19', 'P7')","('anger', 'happiness')",P19,P7,anger,happiness,False,True,-0.01557440786270528
"('P19', 'P7')","('anger', 'surprise')",P19,P7,anger,surprise,False,True,-0.05741761646493276
"('P19', 'P7')","('disgust', 'neutral')",P19,P7,disgust,neutral,False,True,0.004437868622479402
"('P19', 'P7')","('disgust', 'fear')",P19,P7,disgust,fear,False,True,0.08763153437053635
"('P19', 'P7')","('disgust', 'anger')",P19,P7,disgust,anger,False,True,0.07856168380110935
"('P19', 'P7')","('disgust', 'disgust')",P19,P7,disgust,disgust,True,True,-0.006196745046015286
"('P19', 'P7')","('disgust', 'sadness')",P19,P7,disgust,sadness,False,True,0.045133367964218636
"('P19', 'P7')","('disgust', 'happiness')",P19,P7,disgust,happiness,False,True,-0.012431636539953822
"('P19', 'P7')","('disgust', 'surprise')",P19,P7,disgust,surprise,False,True,-0.019521769538527144
"('P19', 'P7')","('sadness', 'neutral')",P19,P7,sadness,neutral,False,True,0.027515959140755924
"('P19', 'P7')","('sadness', 'fear')",P19,P7,sadness,fear,False,True,0.06932382210583507
"('P19', 'P7')","('sadness', 'anger')",P19,P7,sadness,anger,False,True,0.10954014593918115
"('P19', 'P7')","('sadness', 'disgust')",P19,P7,sadness,disgust,False,True,-0.008905230481338514
"('P19', 'P7')","('sadness', 'sadness')",P19,P7,sadness,sadness,True,True,0.09161782826903073
"('P19', 'P7')","('sadness', 'happiness')",P19,P7,sadness,happiness,False,True,0.00011780226130213608
"('P19', 'P7')","('sadness', 'surprise')",P19,P7,sadness,surprise,False,True,-0.03182280609069819
"('P19', 'P7')","('happiness', 'neutral')",P19,P7,happiness,neutral,False,True,0.023536089183111248
"('P19', 'P7')","('happiness', 'fear')",P19,P7,happiness,fear,False,True,0.05576461278579667
"('P19', 'P7')","('happiness', 'anger')",P19,P7,happiness,anger,False,True,0.08632700771755666
"('P19', 'P7')","('happiness', 'disgust')",P19,P7,happiness,disgust,False,True,-0.019327354931360948
"('P19', 'P7')","('happiness', 'sadness')",P19,P7,happiness,sadness,False,True,0.10859044061813468
"('P19', 'P7')","('happiness', 'happiness')",P19,P7,happiness,happiness,True,True,0.02480462175510988
"('P19', 'P7')","('happiness', 'surprise')",P19,P7,happiness,surprise,False,True,-0.040435202045259355
"('P19', 'P7')","('surprise', 'neutral')",P19,P7,surprise,neutral,False,True,-0.0050058056480461535
"('P19', 'P7')","('surprise', 'fear')",P19,P7,surprise,fear,False,True,0.044901063926877254
"('P19', 'P7')","('surprise', 'anger')",P19,P7,surprise,anger,False,True,-0.0012239939204037157
"('P19', 'P7')","('surprise', 'disgust')",P19,P7,surprise,disgust,False,True,0.01764018270629293
"('P19', 'P7')","('surprise', 'sadness')",P19,P7,surprise,sadness,False,True,0.006298873949982468
"('P19', 'P7')","('surprise', 'happiness')",P19,P7,surprise,happiness,False,True,0.041921897459018656
"('P19', 'P7')","('surprise', 'surprise')",P19,P7,surprise,surprise,True,True,0.02930730876975358
"('P19', 'P8')","('neutral', 'neutral')",P19,P8,neutral,neutral,True,True,-0.0041660167765083436
"('P19', 'P8')","('neutral', 'fear')",P19,P8,neutral,fear,False,True,0.08819204366977645
"('P19', 'P8')","('neutral', 'anger')",P19,P8,neutral,anger,False,True,-0.001061862170143351
"('P19', 'P8')","('neutral', 'disgust')",P19,P8,neutral,disgust,False,True,0.00662456947998528
"('P19', 'P8')","('neutral', 'sadness')",P19,P8,neutral,sadness,False,True,0.00014123918359002345
"('P19', 'P8')","('neutral', 'happiness')",P19,P8,neutral,happiness,False,True,-0.014615759058478355
"('P19', 'P8')","('neutral', 'surprise')",P19,P8,neutral,surprise,False,True,0.001691045322522218
"('P19', 'P8')","('fear', 'neutral')",P19,P8,fear,neutral,False,True,-0.00204672995176618
"('P19', 'P8')","('fear', 'fear')",P19,P8,fear,fear,True,True,0.0634576978193717
"('P19', 'P8')","('fear', 'anger')",P19,P8,fear,anger,False,True,0.005086332852030621
"('P19', 'P8')","('fear', 'disgust')",P19,P8,fear,disgust,False,True,0.00241428175620198
"('P19', 'P8')","('fear', 'sadness')",P19,P8,fear,sadness,False,True,-0.0028952878998419937
"('P19', 'P8')","('fear', 'happiness')",P19,P8,fear,happiness,False,True,-0.01631193324499849
"('P19', 'P8')","('fear', 'surprise')",P19,P8,fear,surprise,False,True,-0.00044917369657484796
"('P19', 'P8')","('anger', 'neutral')",P19,P8,anger,neutral,False,True,0.0018130765410580476
"('P19', 'P8')","('anger', 'fear')",P19,P8,anger,fear,False,True,0.09804857603358633
"('P19', 'P8')","('anger', 'anger')",P19,P8,anger,anger,True,True,-0.0006164315784578025
"('P19', 'P8')","('anger', 'disgust')",P19,P8,anger,disgust,False,True,-0.005719639169801921
"('P19', 'P8')","('anger', 'sadness')",P19,P8,anger,sadness,False,True,-0.004389201052883859
"('P19', 'P8')","('anger', 'happiness')",P19,P8,anger,happiness,False,True,-0.014093264587637166
"('P19', 'P8')","('anger', 'surprise')",P19,P8,anger,surprise,False,True,-0.015126692419710484
"('P19', 'P8')","('disgust', 'neutral')",P19,P8,disgust,neutral,False,True,0.0001898954455602241
"('P19', 'P8')","('disgust', 'fear')",P19,P8,disgust,fear,False,True,0.07533328741139389
"('P19', 'P8')","('disgust', 'anger')",P19,P8,disgust,anger,False,True,-0.0022373676060017337
"('P19', 'P8')","('disgust', 'disgust')",P19,P8,disgust,disgust,True,True,0.009961356949917934
"('P19', 'P8')","('disgust', 'sadness')",P19,P8,disgust,sadness,False,True,-0.008626507007852953
"('P19', 'P8')","('disgust', 'happiness')",P19,P8,disgust,happiness,False,True,-0.010353534281261966
"('P19', 'P8')","('disgust', 'surprise')",P19,P8,disgust,surprise,False,True,-0.009527732126559373
"('P19', 'P8')","('sadness', 'neutral')",P19,P8,sadness,neutral,False,True,0.0027943967840038707
"('P19', 'P8')","('sadness', 'fear')",P19,P8,sadness,fear,False,True,0.0713268547103574
"('P19', 'P8')","('sadness', 'anger')",P19,P8,sadness,anger,False,True,-0.0075720631142387725
"('P19', 'P8')","('sadness', 'disgust')",P19,P8,sadness,disgust,False,True,0.01783454105336373
"('P19', 'P8')","('sadness', 'sadness')",P19,P8,sadness,sadness,True,True,-0.005777442080055577
"('P19', 'P8')","('sadness', 'happiness')",P19,P8,sadness,happiness,False,True,-0.0073598481361065535
"('P19', 'P8')","('sadness', 'surprise')",P19,P8,sadness,surprise,False,True,-0.00760846964829763
"('P19', 'P8')","('happiness', 'neutral')",P19,P8,happiness,neutral,False,True,0.0005968241956118258
"('P19', 'P8')","('happiness', 'fear')",P19,P8,happiness,fear,False,True,0.07593347727910142
"('P19', 'P8')","('happiness', 'anger')",P19,P8,happiness,anger,False,True,-0.005200744618730022
"('P19', 'P8')","('happiness', 'disgust')",P19,P8,happiness,disgust,False,True,0.01079877112168521
"('P19', 'P8')","('happiness', 'sadness')",P19,P8,happiness,sadness,False,True,-0.007468862565854203
"('P19', 'P8')","('happiness', 'happiness')",P19,P8,happiness,happiness,True,True,-0.011918809912036522
"('P19', 'P8')","('happiness', 'surprise')",P19,P8,happiness,surprise,False,True,-0.00802934382099254
"('P19', 'P8')","('surprise', 'neutral')",P19,P8,surprise,neutral,False,True,0.00048813088237939945
"('P19', 'P8')","('surprise', 'fear')",P19,P8,surprise,fear,False,True,0.0029844124617827068
"('P19', 'P8')","('surprise', 'anger')",P19,P8,surprise,anger,False,True,-0.004963885187229588
"('P19', 'P8')","('surprise', 'disgust')",P19,P8,surprise,disgust,False,True,0.004658460805927161
"('P19', 'P8')","('surprise', 'sadness')",P19,P8,surprise,sadness,False,True,0.0033808743936947954
"('P19', 'P8')","('surprise', 'happiness')",P19,P8,surprise,happiness,False,True,0.00263001531815773
"('P19', 'P8')","('surprise', 'surprise')",P19,P8,surprise,surprise,True,True,-0.01312434484440825
"('P19', 'P9')","('neutral', 'neutral')",P19,P9,neutral,neutral,True,True,0.058092034460760916
"('P19', 'P9')","('neutral', 'fear')",P19,P9,neutral,fear,False,True,-0.06288179682559113
"('P19', 'P9')","('neutral', 'anger')",P19,P9,neutral,anger,False,True,1.435947965783932e-05
"('P19', 'P9')","('neutral', 'disgust')",P19,P9,neutral,disgust,False,True,0.4106314245653642
"('P19', 'P9')","('neutral', 'sadness')",P19,P9,neutral,sadness,False,True,0.37114006271569444
"('P19', 'P9')","('neutral', 'happiness')",P19,P9,neutral,happiness,False,True,0.30144066963555066
"('P19', 'P9')","('neutral', 'surprise')",P19,P9,neutral,surprise,False,True,0.12925516285694247
"('P19', 'P9')","('fear', 'neutral')",P19,P9,fear,neutral,False,True,0.05087246160023256
"('P19', 'P9')","('fear', 'fear')",P19,P9,fear,fear,True,True,-0.12705008729813386
"('P19', 'P9')","('fear', 'anger')",P19,P9,fear,anger,False,True,-0.18844945367601065
"('P19', 'P9')","('fear', 'disgust')",P19,P9,fear,disgust,False,True,0.4560753536683721
"('P19', 'P9')","('fear', 'sadness')",P19,P9,fear,sadness,False,True,0.30104958343883875
"('P19', 'P9')","('fear', 'happiness')",P19,P9,fear,happiness,False,True,0.2722230285593244
"('P19', 'P9')","('fear', 'surprise')",P19,P9,fear,surprise,False,True,-0.31743351009459575
"('P19', 'P9')","('anger', 'neutral')",P19,P9,anger,neutral,False,True,0.06364628376493749
"('P19', 'P9')","('anger', 'fear')",P19,P9,anger,fear,False,True,-0.06815036778956042
"('P19', 'P9')","('anger', 'anger')",P19,P9,anger,anger,True,True,-0.11011367801181689
"('P19', 'P9')","('anger', 'disgust')",P19,P9,anger,disgust,False,True,0.3025296657967581
"('P19', 'P9')","('anger', 'sadness')",P19,P9,anger,sadness,False,True,0.31783784403799686
"('P19', 'P9')","('anger', 'happiness')",P19,P9,anger,happiness,False,True,0.2621800760425426
"('P19', 'P9')","('anger', 'surprise')",P19,P9,anger,surprise,False,True,0.09925939567892067
"('P19', 'P9')","('disgust', 'neutral')",P19,P9,disgust,neutral,False,True,0.006689464599251341
"('P19', 'P9')","('disgust', 'fear')",P19,P9,disgust,fear,False,True,0.11937594043742267
"('P19', 'P9')","('disgust', 'anger')",P19,P9,disgust,anger,False,True,-0.3603409952129067
"('P19', 'P9')","('disgust', 'disgust')",P19,P9,disgust,disgust,True,True,0.4046141691703786
"('P19', 'P9')","('disgust', 'sadness')",P19,P9,disgust,sadness,False,True,0.4825975805035953
"('P19', 'P9')","('disgust', 'happiness')",P19,P9,disgust,happiness,False,True,0.4098368525307518
"('P19', 'P9')","('disgust', 'surprise')",P19,P9,disgust,surprise,False,True,0.08658444338280605
"('P19', 'P9')","('sadness', 'neutral')",P19,P9,sadness,neutral,False,True,-0.014825630805187662
"('P19', 'P9')","('sadness', 'fear')",P19,P9,sadness,fear,False,True,0.041803533338796696
"('P19', 'P9')","('sadness', 'anger')",P19,P9,sadness,anger,False,True,-0.19544809301739202
"('P19', 'P9')","('sadness', 'disgust')",P19,P9,sadness,disgust,False,True,0.4601007539225724
"('P19', 'P9')","('sadness', 'sadness')",P19,P9,sadness,sadness,True,True,0.5207499817442763
"('P19', 'P9')","('sadness', 'happiness')",P19,P9,sadness,happiness,False,True,0.3745045128105669
"('P19', 'P9')","('sadness', 'surprise')",P19,P9,sadness,surprise,False,True,0.16560062178924823
"('P19', 'P9')","('happiness', 'neutral')",P19,P9,happiness,neutral,False,True,-0.03257193212062762
"('P19', 'P9')","('happiness', 'fear')",P19,P9,happiness,fear,False,True,0.14917071347985403
"('P19', 'P9')","('happiness', 'anger')",P19,P9,happiness,anger,False,True,-0.3982435858900418
"('P19', 'P9')","('happiness', 'disgust')",P19,P9,happiness,disgust,False,True,0.6869675980276251
"('P19', 'P9')","('happiness', 'sadness')",P19,P9,happiness,sadness,False,True,0.6745941260700218
"('P19', 'P9')","('happiness', 'happiness')",P19,P9,happiness,happiness,True,True,0.48731232417202947
"('P19', 'P9')","('happiness', 'surprise')",P19,P9,happiness,surprise,False,True,-0.11599230674816788
"('P19', 'P9')","('surprise', 'neutral')",P19,P9,surprise,neutral,False,True,-0.06291268343263635
"('P19', 'P9')","('surprise', 'fear')",P19,P9,surprise,fear,False,True,0.3033843979742761
"('P19', 'P9')","('surprise', 'anger')",P19,P9,surprise,anger,False,True,-0.4544694883398
"('P19', 'P9')","('surprise', 'disgust')",P19,P9,surprise,disgust,False,True,0.41028351128066204
"('P19', 'P9')","('surprise', 'sadness')",P19,P9,surprise,sadness,False,True,0.4543805519292209
"('P19', 'P9')","('surprise', 'happiness')",P19,P9,surprise,happiness,False,True,0.4562253194502217
"('P19', 'P9')","('surprise', 'surprise')",P19,P9,surprise,surprise,True,True,-0.2215301051205064
"('P1', 'P20')","('neutral', 'neutral')",P1,P20,neutral,neutral,True,True,-0.006358460272619474
"('P1', 'P20')","('neutral', 'fear')",P1,P20,neutral,fear,False,True,0.0014328957057453487
"('P1', 'P20')","('neutral', 'anger')",P1,P20,neutral,anger,False,True,-0.0001662905669557011
"('P1', 'P20')","('neutral', 'disgust')",P1,P20,neutral,disgust,False,True,-0.0022747591774151103
"('P1', 'P20')","('neutral', 'sadness')",P1,P20,neutral,sadness,False,True,-0.004159721759762206
"('P1', 'P20')","('neutral', 'happiness')",P1,P20,neutral,happiness,False,True,-0.006237916280150199
"('P1', 'P20')","('neutral', 'surprise')",P1,P20,neutral,surprise,False,True,-0.0027154037739689427
"('P1', 'P20')","('fear', 'neutral')",P1,P20,fear,neutral,False,True,-0.010296383557859565
"('P1', 'P20')","('fear', 'fear')",P1,P20,fear,fear,True,True,0.028941747954781244
"('P1', 'P20')","('fear', 'anger')",P1,P20,fear,anger,False,True,0.030508055292736546
"('P1', 'P20')","('fear', 'disgust')",P1,P20,fear,disgust,False,True,0.041892642346965395
"('P1', 'P20')","('fear', 'sadness')",P1,P20,fear,sadness,False,True,0.06233627834502449
"('P1', 'P20')","('fear', 'happiness')",P1,P20,fear,happiness,False,True,0.03562931610237825
"('P1', 'P20')","('fear', 'surprise')",P1,P20,fear,surprise,False,True,0.04110687283099811
"('P1', 'P20')","('anger', 'neutral')",P1,P20,anger,neutral,False,True,-0.004226853147614003
"('P1', 'P20')","('anger', 'fear')",P1,P20,anger,fear,False,True,0.011083862249027857
"('P1', 'P20')","('anger', 'anger')",P1,P20,anger,anger,True,True,0.03899788878610317
"('P1', 'P20')","('anger', 'disgust')",P1,P20,anger,disgust,False,True,0.0038897427500011713
"('P1', 'P20')","('anger', 'sadness')",P1,P20,anger,sadness,False,True,0.022116627698533585
"('P1', 'P20')","('anger', 'happiness')",P1,P20,anger,happiness,False,True,-0.009657782895186422
"('P1', 'P20')","('anger', 'surprise')",P1,P20,anger,surprise,False,True,0.008110897324996945
"('P1', 'P20')","('disgust', 'neutral')",P1,P20,disgust,neutral,False,True,0.007427954437286596
"('P1', 'P20')","('disgust', 'fear')",P1,P20,disgust,fear,False,True,0.03531991139089959
"('P1', 'P20')","('disgust', 'anger')",P1,P20,disgust,anger,False,True,0.024559867722549252
"('P1', 'P20')","('disgust', 'disgust')",P1,P20,disgust,disgust,True,True,-0.06321475342752694
"('P1', 'P20')","('disgust', 'sadness')",P1,P20,disgust,sadness,False,True,0.026274523538330374
"('P1', 'P20')","('disgust', 'happiness')",P1,P20,disgust,happiness,False,True,0.0335044466329468
"('P1', 'P20')","('disgust', 'surprise')",P1,P20,disgust,surprise,False,True,0.006717218301954252
"('P1', 'P20')","('sadness', 'neutral')",P1,P20,sadness,neutral,False,True,0.017625250892129154
"('P1', 'P20')","('sadness', 'fear')",P1,P20,sadness,fear,False,True,0.03637056307678108
"('P1', 'P20')","('sadness', 'anger')",P1,P20,sadness,anger,False,True,0.05320448029691138
"('P1', 'P20')","('sadness', 'disgust')",P1,P20,sadness,disgust,False,True,-0.016644647532531323
"('P1', 'P20')","('sadness', 'sadness')",P1,P20,sadness,sadness,True,True,0.0008192357426939122
"('P1', 'P20')","('sadness', 'happiness')",P1,P20,sadness,happiness,False,True,0.021548472819311715
"('P1', 'P20')","('sadness', 'surprise')",P1,P20,sadness,surprise,False,True,0.03306003964612012
"('P1', 'P20')","('happiness', 'neutral')",P1,P20,happiness,neutral,False,True,-0.010837445234917422
"('P1', 'P20')","('happiness', 'fear')",P1,P20,happiness,fear,False,True,0.036127509762126274
"('P1', 'P20')","('happiness', 'anger')",P1,P20,happiness,anger,False,True,0.024226618215075064
"('P1', 'P20')","('happiness', 'disgust')",P1,P20,happiness,disgust,False,True,0.03417854647756878
"('P1', 'P20')","('happiness', 'sadness')",P1,P20,happiness,sadness,False,True,0.07229209132172175
"('P1', 'P20')","('happiness', 'happiness')",P1,P20,happiness,happiness,True,True,0.03301909101995608
"('P1', 'P20')","('happiness', 'surprise')",P1,P20,happiness,surprise,False,True,0.056246629214232076
"('P1', 'P20')","('surprise', 'neutral')",P1,P20,surprise,neutral,False,True,0.017805258554798607
"('P1', 'P20')","('surprise', 'fear')",P1,P20,surprise,fear,False,True,0.043963583489052036
"('P1', 'P20')","('surprise', 'anger')",P1,P20,surprise,anger,False,True,0.047144421721363496
"('P1', 'P20')","('surprise', 'disgust')",P1,P20,surprise,disgust,False,True,0.0029809980683581957
"('P1', 'P20')","('surprise', 'sadness')",P1,P20,surprise,sadness,False,True,0.024729525662877533
"('P1', 'P20')","('surprise', 'happiness')",P1,P20,surprise,happiness,False,True,0.01716157834062557
"('P1', 'P20')","('surprise', 'surprise')",P1,P20,surprise,surprise,True,True,0.02456034765221862
"('P1', 'P21')","('neutral', 'neutral')",P1,P21,neutral,neutral,True,False,-9.417502606257572e-05
"('P1', 'P21')","('neutral', 'fear')",P1,P21,neutral,fear,False,False,-0.0047301496446743654
"('P1', 'P21')","('neutral', 'anger')",P1,P21,neutral,anger,False,False,-6.187419789577087e-05
"('P1', 'P21')","('neutral', 'disgust')",P1,P21,neutral,disgust,False,False,-0.0010037931221846305
"('P1', 'P21')","('neutral', 'sadness')",P1,P21,neutral,sadness,False,False,0.002303219415875301
"('P1', 'P21')","('neutral', 'happiness')",P1,P21,neutral,happiness,False,False,-0.010269868194965438
"('P1', 'P21')","('neutral', 'surprise')",P1,P21,neutral,surprise,False,False,0.00020900433100488498
"('P1', 'P21')","('fear', 'neutral')",P1,P21,fear,neutral,False,False,0.006050330197967982
"('P1', 'P21')","('fear', 'fear')",P1,P21,fear,fear,True,False,0.07098602850578782
"('P1', 'P21')","('fear', 'anger')",P1,P21,fear,anger,False,False,0.03514939415422197
"('P1', 'P21')","('fear', 'disgust')",P1,P21,fear,disgust,False,False,0.08380866241202771
"('P1', 'P21')","('fear', 'sadness')",P1,P21,fear,sadness,False,False,-0.07536374710695329
"('P1', 'P21')","('fear', 'happiness')",P1,P21,fear,happiness,False,False,-0.03206946609044461
"('P1', 'P21')","('fear', 'surprise')",P1,P21,fear,surprise,False,False,-0.028456012072958104
"('P1', 'P21')","('anger', 'neutral')",P1,P21,anger,neutral,False,False,0.002460078641868957
"('P1', 'P21')","('anger', 'fear')",P1,P21,anger,fear,False,False,0.008822171309962289
"('P1', 'P21')","('anger', 'anger')",P1,P21,anger,anger,True,False,0.020914449689861177
"('P1', 'P21')","('anger', 'disgust')",P1,P21,anger,disgust,False,False,0.015124832510942538
"('P1', 'P21')","('anger', 'sadness')",P1,P21,anger,sadness,False,False,-0.024584447358970942
"('P1', 'P21')","('anger', 'happiness')",P1,P21,anger,happiness,False,False,-0.0012996147625199315
"('P1', 'P21')","('anger', 'surprise')",P1,P21,anger,surprise,False,False,0.007639305718727607
"('P1', 'P21')","('disgust', 'neutral')",P1,P21,disgust,neutral,False,False,0.01612455298173149
"('P1', 'P21')","('disgust', 'fear')",P1,P21,disgust,fear,False,False,0.0161765200839538
"('P1', 'P21')","('disgust', 'anger')",P1,P21,disgust,anger,False,False,0.019106713932979
"('P1', 'P21')","('disgust', 'disgust')",P1,P21,disgust,disgust,True,False,-0.11600250731031161
"('P1', 'P21')","('disgust', 'sadness')",P1,P21,disgust,sadness,False,False,0.03923163955816583
"('P1', 'P21')","('disgust', 'happiness')",P1,P21,disgust,happiness,False,False,0.03693561482903784
"('P1', 'P21')","('disgust', 'surprise')",P1,P21,disgust,surprise,False,False,0.04740402195795857
"('P1', 'P21')","('sadness', 'neutral')",P1,P21,sadness,neutral,False,False,0.009014789818323623
"('P1', 'P21')","('sadness', 'fear')",P1,P21,sadness,fear,False,False,0.02381914416105817
"('P1', 'P21')","('sadness', 'anger')",P1,P21,sadness,anger,False,False,0.020364624570810928
"('P1', 'P21')","('sadness', 'disgust')",P1,P21,sadness,disgust,False,False,-0.03198910572294945
"('P1', 'P21')","('sadness', 'sadness')",P1,P21,sadness,sadness,True,False,0.030665709613529102
"('P1', 'P21')","('sadness', 'happiness')",P1,P21,sadness,happiness,False,False,0.04831358429216992
"('P1', 'P21')","('sadness', 'surprise')",P1,P21,sadness,surprise,False,False,0.041942342245975886
"('P1', 'P21')","('happiness', 'neutral')",P1,P21,happiness,neutral,False,False,-0.019026420063431453
"('P1', 'P21')","('happiness', 'fear')",P1,P21,happiness,fear,False,False,0.013978095898241557
"('P1', 'P21')","('happiness', 'anger')",P1,P21,happiness,anger,False,False,0.015252466621436095
