pair_subj,pair_emo,subj_i,subj_j,emotion1,emotion2,matched,same_culture,rho
"('P17', 'P7')","('fear', 'neutral')",P17,P7,fear,neutral,False,True,0.0022292322438037
"('P17', 'P7')","('fear', 'fear')",P17,P7,fear,fear,True,True,0.0094727819415846
"('P17', 'P7')","('fear', 'anger')",P17,P7,fear,anger,False,True,0.0329663520390092
"('P17', 'P7')","('fear', 'disgust')",P17,P7,fear,disgust,False,True,-0.0087527236671489
"('P17', 'P7')","('fear', 'sadness')",P17,P7,fear,sadness,False,True,0.0459425246422042
"('P17', 'P7')","('fear', 'happiness')",P17,P7,fear,happiness,False,True,0.0196202562845571
"('P17', 'P7')","('fear', 'surprise')",P17,P7,fear,surprise,False,True,-0.0226500129275954
"('P17', 'P7')","('anger', 'neutral')",P17,P7,anger,neutral,False,True,-0.0082243588010578
"('P17', 'P7')","('anger', 'fear')",P17,P7,anger,fear,False,True,-0.005195866495681
"('P17', 'P7')","('anger', 'anger')",P17,P7,anger,anger,True,True,-0.0055274658790674
"('P17', 'P7')","('anger', 'disgust')",P17,P7,anger,disgust,False,True,0.0026222247034506
"('P17', 'P7')","('anger', 'sadness')",P17,P7,anger,sadness,False,True,-0.0180255143488319
"('P17', 'P7')","('anger', 'happiness')",P17,P7,anger,happiness,False,True,-0.0138844456073805
"('P17', 'P7')","('anger', 'surprise')",P17,P7,anger,surprise,False,True,0.0101195187110269
"('P17', 'P7')","('disgust', 'neutral')",P17,P7,disgust,neutral,False,True,-0.0057783471237866
"('P17', 'P7')","('disgust', 'fear')",P17,P7,disgust,fear,False,True,0.0008814722459339
"('P17', 'P7')","('disgust', 'anger')",P17,P7,disgust,anger,False,True,0.0283716558897111
"('P17', 'P7')","('disgust', 'disgust')",P17,P7,disgust,disgust,True,True,0.0026646066075727
"('P17', 'P7')","('disgust', 'sadness')",P17,P7,disgust,sadness,False,True,-0.0215226028044337
"('P17', 'P7')","('disgust', 'happiness')",P17,P7,disgust,happiness,False,True,-0.0205026396743785
"('P17', 'P7')","('disgust', 'surprise')",P17,P7,disgust,surprise,False,True,-0.0092443865953419
"('P17', 'P7')","('sadness', 'neutral')",P17,P7,sadness,neutral,False,True,-0.0143256488167315
"('P17', 'P7')","('sadness', 'fear')",P17,P7,sadness,fear,False,True,-0.0347752448128355
"('P17', 'P7')","('sadness', 'anger')",P17,P7,sadness,anger,False,True,-0.0154165636863112
"('P17', 'P7')","('sadness', 'disgust')",P17,P7,sadness,disgust,False,True,0.0313495057754983
"('P17', 'P7')","('sadness', 'sadness')",P17,P7,sadness,sadness,True,True,0.0286349174894532
"('P17', 'P7')","('sadness', 'happiness')",P17,P7,sadness,happiness,False,True,0.0287663429026722
"('P17', 'P7')","('sadness', 'surprise')",P17,P7,sadness,surprise,False,True,0.0475260824504925
"('P17', 'P7')","('happiness', 'neutral')",P17,P7,happiness,neutral,False,True,0.0277598419167235
"('P17', 'P7')","('happiness', 'fear')",P17,P7,happiness,fear,False,True,-0.0021509092772722
"('P17', 'P7')","('happiness', 'anger')",P17,P7,happiness,anger,False,True,0.0328950016464145
"('P17', 'P7')","('happiness', 'disgust')",P17,P7,happiness,disgust,False,True,-0.0210966668329507
"('P17', 'P7')","('happiness', 'sadness')",P17,P7,happiness,sadness,False,True,0.0322669532094839
"('P17', 'P7')","('happiness', 'happiness')",P17,P7,happiness,happiness,True,True,0.0072359701916142
"('P17', 'P7')","('happiness', 'surprise')",P17,P7,happiness,surprise,False,True,-0.0073642693018391
"('P17', 'P7')","('surprise', 'neutral')",P17,P7,surprise,neutral,False,True,0.0015558265179164
"('P17', 'P7')","('surprise', 'fear')",P17,P7,surprise,fear,False,True,0.0464591655160459
"('P17', 'P7')","('surprise', 'anger')",P17,P7,surprise,anger,False,True,0.0324953052042474
"('P17', 'P7')","('surprise', 'disgust')",P17,P7,surprise,disgust,False,True,0.0064515776237627
"('P17', 'P7')","('surprise', 'sadness')",P17,P7,surprise,sadness,False,True,0.012359436777647
"('P17', 'P7')","('surprise', 'happiness')",P17,P7,surprise,happiness,False,True,-0.0226625970292277
"('P17', 'P7')","('surprise', 'surprise')",P17,P7,surprise,surprise,True,True,-0.0071796579321643
"('P17', 'P8')","('neutral', 'neutral')",P17,P8,neutral,neutral,True,True,0.004729637015568
"('P17', 'P8')","('neutral', 'fear')",P17,P8,neutral,fear,False,True,-0.0197377331444243
"('P17', 'P8')","('neutral', 'anger')",P17,P8,neutral,anger,False,True,-0.0011666087977893
"('P17', 'P8')","('neutral', 'disgust')",P17,P8,neutral,disgust,False,True,0.0024908841188152
"('P17', 'P8')","('neutral', 'sadness')",P17,P8,neutral,sadness,False,True,0.0088444387253267
"('P17', 'P8')","('neutral', 'happiness')",P17,P8,neutral,happiness,False,True,0.0044187455251685
"('P17', 'P8')","('neutral', 'surprise')",P17,P8,neutral,surprise,False,True,-0.000370445755322
"('P17', 'P8')","('fear', 'neutral')",P17,P8,fear,neutral,False,True,0.0051169950235493
"('P17', 'P8')","('fear', 'fear')",P17,P8,fear,fear,True,True,0.0286886933208547
"('P17', 'P8')","('fear', 'anger')",P17,P8,fear,anger,False,True,-0.0025672177313842
"('P17', 'P8')","('fear', 'disgust')",P17,P8,fear,disgust,False,True,0.0030971435392716
"('P17', 'P8')","('fear', 'sadness')",P17,P8,fear,sadness,False,True,-0.0008540938410937
"('P17', 'P8')","('fear', 'happiness')",P17,P8,fear,happiness,False,True,-0.0140758732659929
"('P17', 'P8')","('fear', 'surprise')",P17,P8,fear,surprise,False,True,-0.0137687765413944
"('P17', 'P8')","('anger', 'neutral')",P17,P8,anger,neutral,False,True,0.0026986546768489
"('P17', 'P8')","('anger', 'fear')",P17,P8,anger,fear,False,True,-0.0091267101364693
"('P17', 'P8')","('anger', 'anger')",P17,P8,anger,anger,True,True,-0.0006067481266089
"('P17', 'P8')","('anger', 'disgust')",P17,P8,anger,disgust,False,True,-0.0047104943143554
"('P17', 'P8')","('anger', 'sadness')",P17,P8,anger,sadness,False,True,-0.0050484381879692
"('P17', 'P8')","('anger', 'happiness')",P17,P8,anger,happiness,False,True,0.0006816051778733
"('P17', 'P8')","('anger', 'surprise')",P17,P8,anger,surprise,False,True,0.0026017126185439
"('P17', 'P8')","('disgust', 'neutral')",P17,P8,disgust,neutral,False,True,0.0048858348222131
"('P17', 'P8')","('disgust', 'fear')",P17,P8,disgust,fear,False,True,0.0599909574411077
"('P17', 'P8')","('disgust', 'anger')",P17,P8,disgust,anger,False,True,0.0041752527489133
"('P17', 'P8')","('disgust', 'disgust')",P17,P8,disgust,disgust,True,True,-0.0079611102698099
"('P17', 'P8')","('disgust', 'sadness')",P17,P8,disgust,sadness,False,True,-0.0165406144257757
"('P17', 'P8')","('disgust', 'happiness')",P17,P8,disgust,happiness,False,True,-0.0128928057789814
"('P17', 'P8')","('disgust', 'surprise')",P17,P8,disgust,surprise,False,True,0.0093559396906067
"('P17', 'P8')","('sadness', 'neutral')",P17,P8,sadness,neutral,False,True,0.0021619192227694
"('P17', 'P8')","('sadness', 'fear')",P17,P8,sadness,fear,False,True,0.0124644620614793
"('P17', 'P8')","('sadness', 'anger')",P17,P8,sadness,anger,False,True,-0.0020071546582143
"('P17', 'P8')","('sadness', 'disgust')",P17,P8,sadness,disgust,False,True,0.0036404975786938
"('P17', 'P8')","('sadness', 'sadness')",P17,P8,sadness,sadness,True,True,0.0159062434568763
"('P17', 'P8')","('sadness', 'happiness')",P17,P8,sadness,happiness,False,True,0.0170871158428603
"('P17', 'P8')","('sadness', 'surprise')",P17,P8,sadness,surprise,False,True,-0.0084695607189969
"('P17', 'P8')","('happiness', 'neutral')",P17,P8,happiness,neutral,False,True,0.0007539979600214
"('P17', 'P8')","('happiness', 'fear')",P17,P8,happiness,fear,False,True,-0.0029427473685529
"('P17', 'P8')","('happiness', 'anger')",P17,P8,happiness,anger,False,True,0.002126320862667
"('P17', 'P8')","('happiness', 'disgust')",P17,P8,happiness,disgust,False,True,-8.685362892353611e-05
"('P17', 'P8')","('happiness', 'sadness')",P17,P8,happiness,sadness,False,True,0.001347026254189
"('P17', 'P8')","('happiness', 'happiness')",P17,P8,happiness,happiness,True,True,0.009682094938377
"('P17', 'P8')","('happiness', 'surprise')",P17,P8,happiness,surprise,False,True,0.0077223549051811
"('P17', 'P8')","('surprise', 'neutral')",P17,P8,surprise,neutral,False,True,-0.0019100527255083
"('P17', 'P8')","('surprise', 'fear')",P17,P8,surprise,fear,False,True,0.0213070675725114
"('P17', 'P8')","('surprise', 'anger')",P17,P8,surprise,anger,False,True,-0.0048509137181739
"('P17', 'P8')","('surprise', 'disgust')",P17,P8,surprise,disgust,False,True,0.0015504931406199
"('P17', 'P8')","('surprise', 'sadness')",P17,P8,surprise,sadness,False,True,-0.0149418915127126
"('P17', 'P8')","('surprise', 'happiness')",P17,P8,surprise,happiness,False,True,-0.018666788172575
"('P17', 'P8')","('surprise', 'surprise')",P17,P8,surprise,surprise,True,True,-0.0038506738223751
"('P18', 'P19')","('neutral', 'neutral')",P18,P19,neutral,neutral,True,True,0.0081397435531265
"('P18', 'P19')","('neutral', 'fear')",P18,P19,neutral,fear,False,True,-0.0535068485772769
"('P18', 'P19')","('neutral', 'anger')",P18,P19,neutral,anger,False,True,0.0106990629259654
"('P18', 'P19')","('neutral', 'disgust')",P18,P19,neutral,disgust,False,True,0.0260565903497673
"('P18', 'P19')","('neutral', 'sadness')",P18,P19,neutral,sadness,False,True,0.0401940553140239
"('P18', 'P19')","('neutral', 'happiness')",P18,P19,neutral,happiness,False,True,4.111939582093951e-05
"('P18', 'P19')","('neutral', 'surprise')",P18,P19,neutral,surprise,False,True,-0.0541730689089337
"('P18', 'P19')","('fear', 'neutral')",P18,P19,fear,neutral,False,True,0.2021503666720459
"('P18', 'P19')","('fear', 'fear')",P18,P19,fear,fear,True,True,0.0488683086971301
"('P18', 'P19')","('fear', 'anger')",P18,P19,fear,anger,False,True,0.1850723893660303
"('P18', 'P19')","('fear', 'disgust')",P18,P19,fear,disgust,False,True,0.2331923003933293
"('P18', 'P19')","('fear', 'sadness')",P18,P19,fear,sadness,False,True,0.294325264825307
"('P18', 'P19')","('fear', 'happiness')",P18,P19,fear,happiness,False,True,0.0896957351572447
"('P18', 'P19')","('fear', 'surprise')",P18,P19,fear,surprise,False,True,0.0459842802699618
"('P18', 'P19')","('anger', 'neutral')",P18,P19,anger,neutral,False,True,0.2663713825668457
"('P18', 'P19')","('anger', 'fear')",P18,P19,anger,fear,False,True,0.219838242231898
"('P18', 'P19')","('anger', 'anger')",P18,P19,anger,anger,True,True,0.2087942655072671
"('P18', 'P19')","('anger', 'disgust')",P18,P19,anger,disgust,False,True,0.3388305021103169
"('P18', 'P19')","('anger', 'sadness')",P18,P19,anger,sadness,False,True,0.4463215876729043
"('P18', 'P19')","('anger', 'happiness')",P18,P19,anger,happiness,False,True,0.4108973332620328
"('P18', 'P19')","('anger', 'surprise')",P18,P19,anger,surprise,False,True,0.1942902487878186
"('P18', 'P19')","('disgust', 'neutral')",P18,P19,disgust,neutral,False,True,-0.0212828110623378
"('P18', 'P19')","('disgust', 'fear')",P18,P19,disgust,fear,False,True,0.0497994633485808
"('P18', 'P19')","('disgust', 'anger')",P18,P19,disgust,anger,False,True,0.0186269045975061
"('P18', 'P19')","('disgust', 'disgust')",P18,P19,disgust,disgust,True,True,0.0651683611870714
"('P18', 'P19')","('disgust', 'sadness')",P18,P19,disgust,sadness,False,True,0.0517073705502799
"('P18', 'P19')","('disgust', 'happiness')",P18,P19,disgust,happiness,False,True,0.0603603629117957
"('P18', 'P19')","('disgust', 'surprise')",P18,P19,disgust,surprise,False,True,0.1183115211431757
"('P18', 'P19')","('sadness', 'neutral')",P18,P19,sadness,neutral,False,True,0.1306634255654205
"('P18', 'P19')","('sadness', 'fear')",P18,P19,sadness,fear,False,True,0.1375680786833961
"('P18', 'P19')","('sadness', 'anger')",P18,P19,sadness,anger,False,True,0.0910570855957895
"('P18', 'P19')","('sadness', 'disgust')",P18,P19,sadness,disgust,False,True,0.1347750020922548
"('P18', 'P19')","('sadness', 'sadness')",P18,P19,sadness,sadness,True,True,0.1942059467302071
"('P18', 'P19')","('sadness', 'happiness')",P18,P19,sadness,happiness,False,True,0.1603918980798692
"('P18', 'P19')","('sadness', 'surprise')",P18,P19,sadness,surprise,False,True,0.0638721735613516
"('P18', 'P19')","('happiness', 'neutral')",P18,P19,happiness,neutral,False,True,0.1178246100346887
"('P18', 'P19')","('happiness', 'fear')",P18,P19,happiness,fear,False,True,0.2421482723608644
"('P18', 'P19')","('happiness', 'anger')",P18,P19,happiness,anger,False,True,0.1870283258448283
"('P18', 'P19')","('happiness', 'disgust')",P18,P19,happiness,disgust,False,True,0.3278107026412762
"('P18', 'P19')","('happiness', 'sadness')",P18,P19,happiness,sadness,False,True,0.2767836320977735
"('P18', 'P19')","('happiness', 'happiness')",P18,P19,happiness,happiness,True,True,0.3369031607787104
"('P18', 'P19')","('happiness', 'surprise')",P18,P19,happiness,surprise,False,True,0.3953592708235433
"('P18', 'P19')","('surprise', 'neutral')",P18,P19,surprise,neutral,False,True,0.2330688025380543
"('P18', 'P19')","('surprise', 'fear')",P18,P19,surprise,fear,False,True,0.2173258053682002
"('P18', 'P19')","('surprise', 'anger')",P18,P19,surprise,anger,False,True,0.2378945354375536
"('P18', 'P19')","('surprise', 'disgust')",P18,P19,surprise,disgust,False,True,0.37323505857307
"('P18', 'P19')","('surprise', 'sadness')",P18,P19,surprise,sadness,False,True,0.2995447739305258
"('P18', 'P19')","('surprise', 'happiness')",P18,P19,surprise,happiness,False,True,0.5042393093605602
"('P18', 'P19')","('surprise', 'surprise')",P18,P19,surprise,surprise,True,True,0.4503696137975618
"('P18', 'P2')","('neutral', 'neutral')",P18,P2,neutral,neutral,True,True,-0.0164721557036085
"('P18', 'P2')","('neutral', 'fear')",P18,P2,neutral,fear,False,True,0.0236813473611178
"('P18', 'P2')","('neutral', 'anger')",P18,P2,neutral,anger,False,True,-0.019106521930881
"('P18', 'P2')","('neutral', 'disgust')",P18,P2,neutral,disgust,False,True,-0.0338280315879504
"('P18', 'P2')","('neutral', 'sadness')",P18,P2,neutral,sadness,False,True,0.0092972787695594
"('P18', 'P2')","('neutral', 'happiness')",P18,P2,neutral,happiness,False,True,0.0197257389555643
"('P18', 'P2')","('neutral', 'surprise')",P18,P2,neutral,surprise,False,True,-0.0216182150753904
"('P18', 'P2')","('fear', 'neutral')",P18,P2,fear,neutral,False,True,-0.0946646340110115
"('P18', 'P2')","('fear', 'fear')",P18,P2,fear,fear,True,True,0.1510116231283783
"('P18', 'P2')","('fear', 'anger')",P18,P2,fear,anger,False,True,0.0501941175876151
"('P18', 'P2')","('fear', 'disgust')",P18,P2,fear,disgust,False,True,-0.0388917673856961
"('P18', 'P2')","('fear', 'sadness')",P18,P2,fear,sadness,False,True,0.0290280342648617
"('P18', 'P2')","('fear', 'happiness')",P18,P2,fear,happiness,False,True,-0.0077707320526545
"('P18', 'P2')","('fear', 'surprise')",P18,P2,fear,surprise,False,True,0.0728011356421864
"('P18', 'P2')","('anger', 'neutral')",P18,P2,anger,neutral,False,True,-0.1374020155848369
"('P18', 'P2')","('anger', 'fear')",P18,P2,anger,fear,False,True,0.1676951744855106
"('P18', 'P2')","('anger', 'anger')",P18,P2,anger,anger,True,True,0.0704115400880993
"('P18', 'P2')","('anger', 'disgust')",P18,P2,anger,disgust,False,True,-0.0420568180312968
"('P18', 'P2')","('anger', 'sadness')",P18,P2,anger,sadness,False,True,0.1346249284994646
"('P18', 'P2')","('anger', 'happiness')",P18,P2,anger,happiness,False,True,0.0520617559197801
"('P18', 'P2')","('anger', 'surprise')",P18,P2,anger,surprise,False,True,0.073975318039683
"('P18', 'P2')","('disgust', 'neutral')",P18,P2,disgust,neutral,False,True,-0.0605297223885422
"('P18', 'P2')","('disgust', 'fear')",P18,P2,disgust,fear,False,True,0.0324415647604085
"('P18', 'P2')","('disgust', 'anger')",P18,P2,disgust,anger,False,True,0.0218466721003028
"('P18', 'P2')","('disgust', 'disgust')",P18,P2,disgust,disgust,True,True,-0.0448415539870278
"('P18', 'P2')","('disgust', 'sadness')",P18,P2,disgust,sadness,False,True,0.0655042405365014
"('P18', 'P2')","('disgust', 'happiness')",P18,P2,disgust,happiness,False,True,0.0472005697340085
"('P18', 'P2')","('disgust', 'surprise')",P18,P2,disgust,surprise,False,True,-0.0028050924644012
"('P18', 'P2')","('sadness', 'neutral')",P18,P2,sadness,neutral,False,True,-0.1217159178774772
"('P18', 'P2')","('sadness', 'fear')",P18,P2,sadness,fear,False,True,0.1006287005454442
"('P18', 'P2')","('sadness', 'anger')",P18,P2,sadness,anger,False,True,0.0292562727290214
"('P18', 'P2')","('sadness', 'disgust')",P18,P2,sadness,disgust,False,True,-0.0344498221125319
"('P18', 'P2')","('sadness', 'sadness')",P18,P2,sadness,sadness,True,True,0.0565338040560294
"('P18', 'P2')","('sadness', 'happiness')",P18,P2,sadness,happiness,False,True,0.0409980813836042
"('P18', 'P2')","('sadness', 'surprise')",P18,P2,sadness,surprise,False,True,0.0273918002491604
"('P18', 'P2')","('happiness', 'neutral')",P18,P2,happiness,neutral,False,True,-0.113297460816164
"('P18', 'P2')","('happiness', 'fear')",P18,P2,happiness,fear,False,True,0.1768891665099848
"('P18', 'P2')","('happiness', 'anger')",P18,P2,happiness,anger,False,True,0.0537336550939614
"('P18', 'P2')","('happiness', 'disgust')",P18,P2,happiness,disgust,False,True,-0.0706635786752338
"('P18', 'P2')","('happiness', 'sadness')",P18,P2,happiness,sadness,False,True,0.1108551803498272
"('P18', 'P2')","('happiness', 'happiness')",P18,P2,happiness,happiness,True,True,0.0558915457989029
"('P18', 'P2')","('happiness', 'surprise')",P18,P2,happiness,surprise,False,True,0.023652386237391
"('P18', 'P2')","('surprise', 'neutral')",P18,P2,surprise,neutral,False,True,-0.1355840355991558
"('P18', 'P2')","('surprise', 'fear')",P18,P2,surprise,fear,False,True,0.184922828559453
"('P18', 'P2')","('surprise', 'anger')",P18,P2,surprise,anger,False,True,0.0167689866030012
"('P18', 'P2')","('surprise', 'disgust')",P18,P2,surprise,disgust,False,True,-0.0394322109831555
"('P18', 'P2')","('surprise', 'sadness')",P18,P2,surprise,sadness,False,True,0.2153879511300655
"('P18', 'P2')","('surprise', 'happiness')",P18,P2,surprise,happiness,False,True,0.1328223000188771
"('P18', 'P2')","('surprise', 'surprise')",P18,P2,surprise,surprise,True,True,0.0360679657252463
"('P18', 'P21')","('neutral', 'neutral')",P18,P21,neutral,neutral,True,False,0.008790877198114
"('P18', 'P21')","('neutral', 'fear')",P18,P21,neutral,fear,False,False,0.0300188086865562
"('P18', 'P21')","('neutral', 'anger')",P18,P21,neutral,anger,False,False,0.038478936850933
"('P18', 'P21')","('neutral', 'disgust')",P18,P21,neutral,disgust,False,False,-0.0595710514533468
"('P18', 'P21')","('neutral', 'sadness')",P18,P21,neutral,sadness,False,False,-0.0262127292363565
"('P18', 'P21')","('neutral', 'happiness')",P18,P21,neutral,happiness,False,False,0.0282261739674566
"('P18', 'P21')","('neutral', 'surprise')",P18,P21,neutral,surprise,False,False,0.0252923937141431
"('P18', 'P21')","('fear', 'neutral')",P18,P21,fear,neutral,False,False,0.020843351061256
"('P18', 'P21')","('fear', 'fear')",P18,P21,fear,fear,True,False,0.1536512046045016
"('P18', 'P21')","('fear', 'anger')",P18,P21,fear,anger,False,False,0.081721978313157
"('P18', 'P21')","('fear', 'disgust')",P18,P21,fear,disgust,False,False,0.0273615559326648
"('P18', 'P21')","('fear', 'sadness')",P18,P21,fear,sadness,False,False,-0.0445608174018366
"('P18', 'P21')","('fear', 'happiness')",P18,P21,fear,happiness,False,False,0.0642448332846752
"('P18', 'P21')","('fear', 'surprise')",P18,P21,fear,surprise,False,False,0.0316083464177551
"('P18', 'P21')","('anger', 'neutral')",P18,P21,anger,neutral,False,False,0.0410763167815848
"('P18', 'P21')","('anger', 'fear')",P18,P21,anger,fear,False,False,0.1601630011392778
"('P18', 'P21')","('anger', 'anger')",P18,P21,anger,anger,True,False,0.141231899357034
"('P18', 'P21')","('anger', 'disgust')",P18,P21,anger,disgust,False,False,0.0477005560129296
"('P18', 'P21')","('anger', 'sadness')",P18,P21,anger,sadness,False,False,-0.0595258175579652
"('P18', 'P21')","('anger', 'happiness')",P18,P21,anger,happiness,False,False,0.0968368686673184
"('P18', 'P21')","('anger', 'surprise')",P18,P21,anger,surprise,False,False,0.0695509527795371
"('P18', 'P21')","('disgust', 'neutral')",P18,P21,disgust,neutral,False,False,0.0136881746474982
"('P18', 'P21')","('disgust', 'fear')",P18,P21,disgust,fear,False,False,0.0520998783288487
"('P18', 'P21')","('disgust', 'anger')",P18,P21,disgust,anger,False,False,0.0332076039051473
"('P18', 'P21')","('disgust', 'disgust')",P18,P21,disgust,disgust,True,False,0.0026447444780595
"('P18', 'P21')","('disgust', 'sadness')",P18,P21,disgust,sadness,False,False,0.0501032225746272
"('P18', 'P21')","('disgust', 'happiness')",P18,P21,disgust,happiness,False,False,0.0553974939513662
"('P18', 'P21')","('disgust', 'surprise')",P18,P21,disgust,surprise,False,False,0.0303733442850733
"('P18', 'P21')","('sadness', 'neutral')",P18,P21,sadness,neutral,False,False,0.0070788828187243
"('P18', 'P21')","('sadness', 'fear')",P18,P21,sadness,fear,False,False,0.0855082478275933
"('P18', 'P21')","('sadness', 'anger')",P18,P21,sadness,anger,False,False,0.0779687747581519
"('P18', 'P21')","('sadness', 'disgust')",P18,P21,sadness,disgust,False,False,0.0151634172254276
"('P18', 'P21')","('sadness', 'sadness')",P18,P21,sadness,sadness,True,False,-0.018253838599956
"('P18', 'P21')","('sadness', 'happiness')",P18,P21,sadness,happiness,False,False,0.0552201168713092
"('P18', 'P21')","('sadness', 'surprise')",P18,P21,sadness,surprise,False,False,0.0034421774154642
"('P18', 'P21')","('happiness', 'neutral')",P18,P21,happiness,neutral,False,False,0.0240613653287764
"('P18', 'P21')","('happiness', 'fear')",P18,P21,happiness,fear,False,False,0.2099589240220591
"('P18', 'P21')","('happiness', 'anger')",P18,P21,happiness,anger,False,False,0.0945350258531343
"('P18', 'P21')","('happiness', 'disgust')",P18,P21,happiness,disgust,False,False,0.044194567080249
"('P18', 'P21')","('happiness', 'sadness')",P18,P21,happiness,sadness,False,False,0.0530322739125103
"('P18', 'P21')","('happiness', 'happiness')",P18,P21,happiness,happiness,True,False,0.0996726288300647
"('P18', 'P21')","('happiness', 'surprise')",P18,P21,happiness,surprise,False,False,0.0692013458929851
"('P18', 'P21')","('surprise', 'neutral')",P18,P21,surprise,neutral,False,False,0.035556267850388
"('P18', 'P21')","('surprise', 'fear')",P18,P21,surprise,fear,False,False,0.2363707177883892
"('P18', 'P21')","('surprise', 'anger')",P18,P21,surprise,anger,False,False,0.1311431349989136
"('P18', 'P21')","('surprise', 'disgust')",P18,P21,surprise,disgust,False,False,0.0840795575715945
"('P18', 'P21')","('surprise', 'sadness')",P18,P21,surprise,sadness,False,False,-0.0563702170772865
"('P18', 'P21')","('surprise', 'happiness')",P18,P21,surprise,happiness,False,False,0.0753191271252044
"('P18', 'P21')","('surprise', 'surprise')",P18,P21,surprise,surprise,True,False,0.12557264525939
"('P18', 'P23')","('neutral', 'neutral')",P18,P23,neutral,neutral,True,False,-0.0120757871994199
"('P18', 'P23')","('neutral', 'fear')",P18,P23,neutral,fear,False,False,-0.0048217444762045
"('P18', 'P23')","('neutral', 'anger')",P18,P23,neutral,anger,False,False,-0.0452926681450364
"('P18', 'P23')","('neutral', 'disgust')",P18,P23,neutral,disgust,False,False,0.0652213824499894
"('P18', 'P23')","('neutral', 'sadness')",P18,P23,neutral,sadness,False,False,0.0144525849207575
"('P18', 'P23')","('neutral', 'happiness')",P18,P23,neutral,happiness,False,False,0.0520723149234133
"('P18', 'P23')","('neutral', 'surprise')",P18,P23,neutral,surprise,False,False,-0.0494890558559934
"('P18', 'P23')","('fear', 'neutral')",P18,P23,fear,neutral,False,False,0.032273981286941
"('P18', 'P23')","('fear', 'fear')",P18,P23,fear,fear,True,False,0.1232221770630587
"('P18', 'P23')","('fear', 'anger')",P18,P23,fear,anger,False,False,0.0885938359787527
"('P18', 'P23')","('fear', 'disgust')",P18,P23,fear,disgust,False,False,0.0539977411107043
"('P18', 'P23')","('fear', 'sadness')",P18,P23,fear,sadness,False,False,0.0717584530805819
"('P18', 'P23')","('fear', 'happiness')",P18,P23,fear,happiness,False,False,0.2406191866071681
"('P18', 'P23')","('fear', 'surprise')",P18,P23,fear,surprise,False,False,0.0856341471602374
"('P18', 'P23')","('anger', 'neutral')",P18,P23,anger,neutral,False,False,0.019380663833783
"('P18', 'P23')","('anger', 'fear')",P18,P23,anger,fear,False,False,0.2031379039165292
"('P18', 'P23')","('anger', 'anger')",P18,P23,anger,anger,True,False,0.1372088191689155
"('P18', 'P23')","('anger', 'disgust')",P18,P23,anger,disgust,False,False,0.0777029605122621
"('P18', 'P23')","('anger', 'sadness')",P18,P23,anger,sadness,False,False,0.0966087911982663
"('P18', 'P23')","('anger', 'happiness')",P18,P23,anger,happiness,False,False,0.3242579527130267
"('P18', 'P23')","('anger', 'surprise')",P18,P23,anger,surprise,False,False,0.1261564082383598
"('P18', 'P23')","('disgust', 'neutral')",P18,P23,disgust,neutral,False,False,0.0032758981621211
"('P18', 'P23')","('disgust', 'fear')",P18,P23,disgust,fear,False,False,0.0611793745847197
"('P18', 'P23')","('disgust', 'anger')",P18,P23,disgust,anger,False,False,0.0092225791225956
"('P18', 'P23')","('disgust', 'disgust')",P18,P23,disgust,disgust,True,False,-0.0524267120724524
"('P18', 'P23')","('disgust', 'sadness')",P18,P23,disgust,sadness,False,False,-0.0114160247980289
"('P18', 'P23')","('disgust', 'happiness')",P18,P23,disgust,happiness,False,False,0.0133713052460546
"('P18', 'P23')","('disgust', 'surprise')",P18,P23,disgust,surprise,False,False,0.0461911291333121
"('P18', 'P23')","('sadness', 'neutral')",P18,P23,sadness,neutral,False,False,0.0157493608830921
"('P18', 'P23')","('sadness', 'fear')",P18,P23,sadness,fear,False,False,0.0895640152414678
"('P18', 'P23')","('sadness', 'anger')",P18,P23,sadness,anger,False,False,0.0499503234441245
"('P18', 'P23')","('sadness', 'disgust')",P18,P23,sadness,disgust,False,False,0.0013207472617442
"('P18', 'P23')","('sadness', 'sadness')",P18,P23,sadness,sadness,True,False,0.0648279918714112
"('P18', 'P23')","('sadness', 'happiness')",P18,P23,sadness,happiness,False,False,0.1166758585846413
"('P18', 'P23')","('sadness', 'surprise')",P18,P23,sadness,surprise,False,False,0.0707919972390301
"('P18', 'P23')","('happiness', 'neutral')",P18,P23,happiness,neutral,False,False,0.0231241648154897
"('P18', 'P23')","('happiness', 'fear')",P18,P23,happiness,fear,False,False,0.1915458663224989
"('P18', 'P23')","('happiness', 'anger')",P18,P23,happiness,anger,False,False,0.1737455796859377
"('P18', 'P23')","('happiness', 'disgust')",P18,P23,happiness,disgust,False,False,-0.0639741129908898
"('P18', 'P23')","('happiness', 'sadness')",P18,P23,happiness,sadness,False,False,0.046324946329381
"('P18', 'P23')","('happiness', 'happiness')",P18,P23,happiness,happiness,True,False,0.0809361727044586
"('P18', 'P23')","('happiness', 'surprise')",P18,P23,happiness,surprise,False,False,0.1831400023004024
"('P18', 'P23')","('surprise', 'neutral')",P18,P23,surprise,neutral,False,False,0.0115152267888943
"('P18', 'P23')","('surprise', 'fear')",P18,P23,surprise,fear,False,False,0.2470063349362515
"('P18', 'P23')","('surprise', 'anger')",P18,P23,surprise,anger,False,False,0.2140841256333472
"('P18', 'P23')","('surprise', 'disgust')",P18,P23,surprise,disgust,False,False,-0.006843865829351
